#209       # Number of transitions
#K         # Unit energy transitions
#   n     nu     nl                E(K)        Aij(s-1)               quant:    Nu     Ju  Fu+0.5     Nl    Jl  Fl+0.5            Description
#---data-------------------------------------------------------------------------------------------------------------------------------------------
  120     42     36        327.02979894     8.4740000E+00             quant:      7;     7;     7;     6;     6;     6; info:     6814.19497190 GHz
  121     40     35        327.27635437     1.3000000E-01             quant:      7;     6;     6;     6;     5;     6; info:     6819.33235320 GHz
  122     41     35        327.28198286     8.5590000E+00             quant:      7;     6;     7;     6;     5;     6; info:     6819.44963190 GHz
  123     40     34        327.28198987     8.4290000E+00             quant:      7;     6;     6;     6;     5;     5; info:     6819.44977800 GHz
  124     40     33        329.62935761     9.5030000E-04             quant:      7;     6;     6;     6;     7;     7; info:     6868.36098260 GHz
  125     41     32        329.64055439     9.4300000E-04             quant:      7;     6;     7;     6;     7;     8; info:     6868.59428570 GHz
  126     42     33        331.43120793     1.8260000E-01             quant:      7;     7;     7;     6;     7;     7; info:     6905.90544930 GHz
  127     43     33        331.43126323     1.5330000E-03             quant:      7;     7;     8;     6;     7;     7; info:     6905.90660160 GHz
  128     42     32        331.43677622     1.7520000E-03             quant:      7;     7;     7;     6;     7;     8; info:     6906.02147360 GHz
  129     43     32        331.43683152     1.8270000E-01             quant:      7;     7;     8;     6;     7;     8; info:     6906.02262590 GHz
  130     46     43        370.87464168     2.1890000E-03             quant:      8;     7;     7;     7;     7;     8; info:     7727.77320820 GHz
  131     46     42        370.87469698     2.2730000E-01             quant:      8;     7;     7;     7;     7;     7; info:     7727.77436050 GHz
  132     47     43        370.88026500     2.2850000E-01             quant:      8;     7;     8;     7;     7;     8; info:     7727.89037910 GHz
  133     47     42        370.88032030     1.8690000E-03             quant:      8;     7;     8;     7;     7;     7; info:     7727.89153140 GHz
  134     44     38        372.20841315     1.3000000E+01             quant:      8;     9;    10;     7;     8;     9; info:     7755.56449470 GHz
  135     45     39        372.20841561     1.2920000E+01             quant:      8;     9;     9;     7;     8;     8; info:     7755.56454600 GHz
  136     45     38        372.21398700     8.5090000E-02             quant:      8;     9;     9;     7;     8;     9; info:     7755.68063480 GHz
  137     48     43        372.43682480     1.0640000E-01             quant:      8;     8;     8;     7;     7;     8; info:     7760.32382090 GHz
  138     49     43        372.43687304     1.2830000E+01             quant:      8;     8;     9;     7;     7;     8; info:     7760.32482610 GHz
  139     48     42        372.43688010     1.2720000E+01             quant:      8;     8;     8;     7;     7;     7; info:     7760.32497320 GHz
  140     46     41        372.67091881     1.4130000E-01             quant:      8;     7;     7;     7;     6;     7; info:     7765.20154850 GHz
  141     47     41        372.67654213     1.2820000E+01             quant:      8;     7;     8;     7;     6;     7; info:     7765.31871940 GHz
  142     46     40        372.67654730     1.2680000E+01             quant:      8;     7;     7;     7;     6;     6; info:     7765.31882720 GHz
  143     46     39        375.51101179     8.1480000E-04             quant:      8;     7;     7;     7;     8;     8; info:     7824.37948080 GHz
  144     47     38        375.52220649     8.1070000E-04             quant:      8;     7;     8;     7;     8;     9; info:     7824.61274050 GHz
  145     48     39        377.07319491     2.0830000E-01             quant:      8;     8;     8;     7;     8;     8; info:     7856.93009350 GHz
  146     49     39        377.07324315     1.3680000E-03             quant:      8;     8;     9;     7;     8;     8; info:     7856.93109870 GHz
  147     48     38        377.07876629     1.5390000E-03             quant:      8;     8;     8;     7;     8;     9; info:     7857.04618230 GHz
  148     49     38        377.07881453     2.0830000E-01             quant:      8;     8;     9;     7;     8;     9; info:     7857.04718740 GHz
  149     52     48        415.99369855     2.5180000E-01             quant:      9;     8;     8;     8;     8;     8; info:     8667.90175750 GHz
  150     53     49        415.99926956     2.5310000E-01             quant:      9;     8;     9;     8;     8;     9; info:     8668.01783840 GHz
  151     50     44        417.10199176     1.8420000E+01             quant:      9;    10;    11;     8;     9;    10; info:     8690.99483960 GHz
  152     51     45        417.10199377     1.8330000E+01             quant:      9;    10;    10;     8;     9;     9; info:     8690.99488150 GHz
  153     51     44        417.10756761     9.7060000E-02             quant:      9;    10;    10;     8;     9;    10; info:     8691.11102150 GHz
  154     54     49        417.32510596     1.1850000E-01             quant:      9;     9;     9;     8;     8;     9; info:     8695.64378500 GHz
  155     55     49        417.32514847     1.8220000E+01             quant:      9;     9;    10;     8;     8;     9; info:     8695.64467080 GHz
  156     54     48        417.32515420     1.8110000E+01             quant:      9;     9;     9;     8;     8;     8; info:     8695.64479020 GHz
  157     52     47        417.55025835     1.5240000E-01             quant:      9;     8;     8;     8;     7;     8; info:     8700.33519930 GHz
  158     53     47        417.55587760     1.8220000E+01             quant:      9;     8;     9;     8;     7;     8; info:     8700.45228540 GHz
  159     52     46        417.55588167     1.8070000E+01             quant:      9;     8;     8;     8;     7;     7; info:     8700.45237020 GHz
  160     54     45        422.18993350     2.3300000E-01             quant:      9;     9;     9;     8;     9;     9; info:     8797.01033770 GHz
  161     55     44        422.19554985     2.3300000E-01             quant:      9;     9;    10;     8;     9;    10; info:     8797.12736350 GHz
  162     22      5        424.53092177     2.0950000E-04             quant:      4;     3;     3;     1;     2;     2; info:     8845.78861600 GHz
  163     23      4        424.54210300     2.2460000E-04             quant:      4;     3;     4;     1;     2;     3; info:     8846.02159500 GHz
  164     58     54        460.52568995     2.7530000E-01             quant:     10;     9;     9;     9;     9;     9; info:     9595.79784780 GHz
  165     59     55        460.53126325     2.7680000E-01             quant:     10;     9;    10;     9;     9;    10; info:     9595.91397670 GHz
  166     56     50        461.41485992     2.5070000E+01             quant:     10;    11;    12;     9;    10;    11; info:     9614.32514290 GHz
  167     57     51        461.41486159     2.4960000E+01             quant:     10;    11;    11;     9;    10;    10; info:     9614.32517770 GHz
  168     57     50        461.42043745     1.0860000E-01             quant:     10;    11;    11;     9;    10;    11; info:     9614.44135970 GHz
  169     60     55        461.63333786     1.3000000E-01             quant:     10;    10;    10;     9;     9;    10; info:     9618.87748430 GHz
  170     61     55        461.63337551     2.4860000E+01             quant:     10;    10;    11;     9;     9;    10; info:     9618.87826880 GHz
  171     60     54        461.63338038     2.4720000E+01             quant:     10;    10;    10;     9;     9;     9; info:     9618.87837020 GHz
  172     58     53        461.85152634     1.6310000E-01             quant:     10;     9;     9;     9;     8;     9; info:     9623.42379430 GHz
  173     59     53        461.85714217     2.4860000E+01             quant:     10;     9;    10;     9;     8;     9; info:     9623.54080910 GHz
  174     58     52        461.85714559     2.4700000E+01             quant:     10;     9;     9;     9;     8;     8; info:     9623.54088040 GHz
  175     60     51        466.72132011     2.5670000E-01             quant:     10;    10;    10;     9;    10;    10; info:     9724.89382640 GHz
  176     61     50        466.72693361     2.5660000E-01             quant:     10;    10;    11;     9;    10;    11; info:     9725.01079280 GHz
  177     64     60        504.41184141     2.9750000E-01             quant:     11;    10;    10;    10;    10;    10; info:    10510.23681830 GHz
  178     65     61        504.41741647     2.9940000E-01             quant:     11;    10;    11;    10;    10;    11; info:    10510.35298370 GHz
  179     62     56        505.08733586     3.3030000E+01             quant:     11;    12;    13;    10;    11;    12; info:    10524.31183800 GHz
  180     63     57        505.08733728     3.2910000E+01             quant:     11;    12;    12;    10;    11;    11; info:    10524.31186750 GHz
  181     63     56        505.09291480     1.1980000E-01             quant:     11;    12;    12;    10;    11;    12; info:    10524.42808430 GHz
  182     66     61        505.30155442     1.4090000E-01             quant:     11;    11;    11;    10;    10;    11; info:    10528.77542820 GHz
  183     67     61        505.30158769     3.2790000E+01             quant:     11;    11;    12;    10;    10;    11; info:    10528.77612150 GHz
  184     66     60        505.30159207     3.2650000E+01             quant:     11;    11;    11;    10;    10;    10; info:    10528.77621270 GHz
  185     64     59        505.51391602     1.7350000E-01             quant:     11;    10;    10;    10;     9;    10; info:    10533.20032590 GHz
