#201       # Number of transitions
#K         # Unit energy transitions, E_u(K)
#   n     nu     nl         E(K)            Aij(s-1)                  quant:   N_up   J_up Fu+0.5    N_lo  J_lo  Fl+0.5  quant:    Description
#---data---------------------------------------------------------------------------------------------------------------------------------------------
  161     52     46        234.76807656     1.0420000E+00             quant:      9;     8;     8;     8;     7;     7;  info:    4891.77271320 GHz
  162     53     47        234.76808769     1.0510000E+00             quant:      9;     8;     9;     8;     7;     8;  info:    4891.77294500 GHz
  163     22      5        235.72484545     2.7980000E-04             quant:      4;     3;     3;     1;     2;     2;  info:    4911.70854100 GHz
  164     22      4        235.72854117     1.9990000E-05             quant:      4;     3;     3;     1;     2;     3;  info:    4911.78554730 GHz
  165     23      4        235.73160791     2.9980000E-04             quant:      4;     3;     4;     1;     2;     3;  info:    4911.84944780 GHz
  166     52     45        238.11912252     2.2890000E-05             quant:      9;     8;     8;     8;     9;     9;  info:    4961.59717740 GHz
  167     53     44        238.12565740     2.2760000E-05             quant:      9;     8;     9;     8;     9;    10;  info:    4961.73334220 GHz
  168     54     45        244.53962799     7.5760000E-05             quant:      9;     9;    10;     8;     9;     9;  info:    5095.37879680 GHz
  169     55     45        244.53980312     1.4320000E-02             quant:      9;     9;     9;     8;     9;     9;  info:    5095.38244610 GHz
  170     54     44        244.54298747     1.4320000E-02             quant:      9;     9;    10;     8;     9;    10;  info:    5095.44879700 GHz
  171     55     44        244.54316260     8.4200000E-05             quant:      9;     9;     9;     8;     9;    10;  info:    5095.45244630 GHz
  172     58     55        253.86102053     1.5400000E-02             quant:     10;     9;     9;     9;     9;     9;  info:    5289.60509180 GHz
  173     58     54        253.86119566     9.0570000E-05             quant:     10;     9;     9;     9;     9;    10;  info:    5289.60874100 GHz
  174     59     55        253.86420486     8.1310000E-05             quant:     10;     9;    10;     9;     9;     9;  info:    5289.67144240 GHz
  175     59     54        253.86438000     1.5420000E-02             quant:     10;     9;    10;     9;     9;    10;  info:    5289.67509170 GHz
  176     57     51        259.75972366     1.4450000E+00             quant:     10;    11;    11;     9;    10;    10;  info:    5412.51411520 GHz
