# Nb v_max J_max                       #
 1058 37 32                            #
# Lev VU JU E(CM-1)  iDvie(s-1) p_dis  #
  392 15  4 106754.20 8.628E+08 5.576E-01
  393 14 10 106850.99 8.691E+08 5.661E-01
  394 15  5 106863.44 8.612E+08 5.571E-01
  395 11 19 106881.67 8.746E+08 6.072E-01
  396 15  6 106995.24 8.629E+08 5.428E-01
  397 13 14 107000.33 8.750E+08 5.623E-01
  398  7 28 107005.20 8.583E+08 6.868E-01
  399  6 30 107016.79 8.477E+08 7.571E-01
  400  8 26 107016.76 8.648E+08 6.730E-01
  401  5 32 107048.74 8.346E+08 8.591E-01
  402  9 24 107055.47 8.670E+08 6.386E-01
  403 12 17 107059.45 8.788E+08 5.635E-01
  404 14 11 107088.76 8.956E+08 4.806E-01
  405 10 22 107125.80 8.658E+08 6.287E-01
  406 15  7 107159.56 9.020E+08 4.465E-01
  407 11 20 107232.59 8.610E+08 6.169E-01
  408 13 15 107273.10 8.577E+08 5.753E-01
  409 15  8 107278.55 8.704E+08 4.932E-01
  410 14 12 107294.07 8.579E+08 5.513E-01
  411 12 18 107380.23 8.531E+08 6.154E-01
  412 16  0 107383.89 8.348E+08 5.559E-01
  413 16  1 107404.26 8.361E+08 5.509E-01
  414  8 27 107426.10 8.458E+08 6.989E-01
  415  7 29 107427.17 8.374E+08 7.630E-01
  416 16  2 107445.51 8.356E+08 5.462E-01
  417  6 31 107449.97 8.264E+08 7.845E-01
  418  9 25 107449.89 8.500E+08 6.783E-01
  419 15  9 107474.68 8.412E+08 5.773E-01
  420 10 23 107502.79 8.502E+08 6.327E-01
  421 16  3 107508.08 8.339E+08 5.684E-01
  422 14 13 107555.05 8.397E+08 5.883E-01
  423 13 16 107574.86 8.426E+08 6.129E-01
  424 11 21 107589.33 8.470E+08 6.170E-01
  425 16  4 107591.71 8.306E+08 5.693E-01
  426 15 10 107679.01 8.320E+08 5.889E-01
  427 16  5 107695.88 8.273E+08 5.896E-01
  428 12 19 107714.19 8.406E+08 6.153E-01
  429 16  6 107819.97 8.232E+08 5.943E-01
  430 14 14 107822.97 8.305E+08 6.071E-01
  431  8 28 107836.09 8.263E+08 7.024E-01
  432  9 26 107846.17 8.322E+08 6.754E-01
  433  7 30 107848.95 8.173E+08 7.636E-01
  434  6 32 107882.05 8.047E+08 8.624E-01
  435 13 17 107882.81 8.318E+08 6.146E-01
  436 10 24 107883.04 8.345E+08 6.473E-01
  437 15 11 107897.53 8.248E+08 5.936E-01
  438 11 22 107950.95 8.329E+08 6.490E-01
  439 16  7 107963.34 8.190E+08 5.968E-01
  440 12 20 108054.43 8.280E+08 6.301E-01
  441 14 15 108101.71 8.220E+08 6.084E-01
  442 16  8 108125.42 8.152E+08 5.973E-01
  443 15 12 108130.70 8.188E+08 5.990E-01
  444 13 18 108198.91 8.210E+08 6.235E-01
  445 17  0 108206.16 8.043E+08 6.062E-01
  446 17  1 108226.99 8.045E+08 6.066E-01
  447  9 27 108243.65 8.144E+08 7.162E-01
  448  8 29 108246.04 8.075E+08 7.654E-01
  449 10 25 108265.81 8.183E+08 6.763E-01
  450 17  2 108268.38 8.038E+08 6.061E-01
  451  7 31 108269.98 7.968E+08 7.867E-01
  452 16  9 108306.28 8.134E+08 5.910E-01
  453 11 23 108316.58 8.185E+08 6.525E-01
  454 17  3 108330.44 8.030E+08 6.052E-01
