|  vu|  Ju|  vl|  Jl|       sigma| Dsigma|        lambda|dlambda|     Aqua|      Ama|        A|     Atot|           Eu|    DEu|     Tu|  gu|                dE|     Line| Transition|
|long|long|long|long|      double| double|        double| double|   double|   double|   double|   double|       double| double| double|long|            double|     char|       char|
|    |    |    |    |      1 / cm| 1 / cm|        micron| micron|    1 / s|    1 / s|    1 / s|    1 / s|       1 / cm| 1 / cm|      K|    |                 K|         |           |
|null|null|null|null|        null|   null|          null|   null|     null|     null|     null|     null|         null|   null|   null|null|              null|     null|       null|
    1   18    1   16  2659.279169 2.1e-05    3.760417528   3e-08 2.325e-06       0.0 2.325e-06 2.643e-06  -16522.53487 7.4e-05 28193.6   37 3826.1093791850753   H211S16   1-1 S(16) 
    1   19    0   21    269.40065 5.7e-06   37.119435309 7.9e-07 3.296e-12       0.0 3.296e-12 3.044e-06 -15160.757101 6.4e-05 30152.9  117 387.60742600453005   H210O21   1-0 O(21) 
    1   19    0   19  3206.980391 1.6e-05    3.118198049 1.6e-08 8.453e-08 1.317e-07 2.162e-07 3.044e-06 -15160.757101 6.4e-05 30152.9  117  4614.129233179325   H210Q19   1-0 Q(19) 
    1   19    0   17  6075.759873 3.7e-05    1.645884664   1e-08 1.902e-07       0.0 1.902e-07 3.044e-06 -15160.757101 6.4e-05 30152.9  117  8741.662818538636   H210S17   1-0 S(17) 
    1   19    1   17  2703.895122   2e-05    3.698368298 2.7e-08 2.638e-06       0.0 2.638e-06 3.044e-06 -15160.757101 6.4e-05 30152.9  117 3890.3017807292777   H211S17   1-1 S(17) 
    1   20    0   22   163.200189 6.1e-06   61.274438843 2.3e-06 2.854e-13       0.0 2.854e-13 3.454e-06  -13784.36731 5.4e-05 32133.2   41 234.80865833747183   H210O22   1-0 O(22) 
    1   20    0   20  3120.713868 1.5e-05    3.204395027 1.5e-08 7.343e-08 1.443e-07 2.177e-07 3.454e-06  -13784.36731 5.4e-05 32133.2   41  4490.010954584262   H210Q20   1-0 Q(20) 
    1   20    0   18  6028.895294 3.6e-05    1.658678665 9.9e-09 3.034e-07       0.0 3.034e-07 3.454e-06  -13784.36731 5.4e-05 32133.2   41   8674.23514589948   H210S18   1-0 S(18) 
    1   20    1   18   2738.16756   2e-05     3.65207745 2.7e-08 2.933e-06       0.0 2.933e-06 3.454e-06  -13784.36731 5.4e-05 32133.2   41 3939.6121720593646   H211S18   1-1 S(18) 
    1   21    0   23    63.486353 6.4e-06  157.514166864 1.6e-05 2.697e-15       0.0 2.697e-15  3.86e-06  -12398.17724 4.4e-05 34127.6  129   91.3426967334525   H210O23   1-0 O(23) 
